energy,mu,pre_edge,post_edge,bkg,norm,flat,k,chik,k3chik,kwin,r,chir_mag,chir_re,chir_im,rwin,q,chiq_mag,chiq_re,chiq_im
24767.248,-1.25097005234188,-1.6496659747679514,-1.2503178671869009,-1.2512791016104698,0.9274648095775709,0.9984828460989795,,,,,,,,,,,,,
24767.639,-1.25144138690807,-1.6497998676105423,-1.250470050185612,-1.2514273103999798,0.9266798371052745,0.9977404210258585,,,,,,,,,,,,,
24768.031,-1.25082784646299,-1.649934102890069,-1.2506226023553495,-1.2515758758017987,0.9284193474213289,0.9995225409311423,,,,,,,,,,,,,
24768.422,-1.24974114038892,-1.650067995732658,-1.2507747453687017,-1.2517240398526086,0.9312587608141754,1.0024044087074215,,,,,,,,,,,,,
24768.813,-1.24957639123451,-1.650201888575249,-1.2509268684149362,-1.25187218159768,0.9319534755762301,1.0031415314044319,,,,,,,,,,,,,
24769.205,-1.25100839687237,-1.6503361238547773,-1.2510793604788404,-1.2520206798538962,0.9289345424230105,1.0001650680195437,,,,,,,,,,,,,
24769.568,-1.25130916748923,-1.6504604284631137,-1.251220553344858,-1.252158172317542,0.9285240390699879,0.9997938509053522,,,,,,,,,,,,,
24769.959,-1.25085387379248,-1.6505943213057028,-1.251372617868448,-1.252306248819577,0.929894631922277,1.0012067155545983,,,,,,,,,,,,,
24770.351,-1.25093355253987,-1.6507285565852312,-1.251525051260053,-1.2524546817340767,0.9300215438389653,1.0013759607534252,,,,,,,,,,,,,
24770.742,-1.25044049378525,-1.6508624494278203,-1.2516770757982982,-1.2526027137733755,0.9314799875074672,1.0028765832031414,,,,,,,,,,,,,
24771.133,-1.25062493430376,-1.6509963422704113,-1.251829080369383,-1.252750723644291,0.9313624011766723,1.0028011292050696,,,,,,,,,,,,,
24771.525,-1.25178625701826,-1.6511305775499379,-1.2519814536551621,-1.2528990898266557,0.9289731431012433,1.000454064590881,,,,,,,,,,,,,
24771.944,-1.25131968376801,-1.6512740586267798,-1.252144299849192,-1.253057650523112,0.9303922795620965,1.0019182490746745,,,,,,,,,,,,,
24772.336,-1.25144176804129,-1.6514082939063064,-1.2522966316138238,-1.2532059707279593,0.9304205457922256,1.0019886121776498,,,,,,,,,,,,,
24772.727,-1.2513795496404,-1.6515421867488955,-1.2524485547843298,-1.253353890461652,0.930876748795212,1.002486758155639,,,,,,,,,,,,,
24773.146,-1.25151872737718,-1.6516856678257374,-1.2526113352003136,-1.2535123784358562,0.9308867594229779,1.0025416637904696,,,,,,,,,,,,,
24773.51,-1.2513766446065,-1.651810314871013,-1.2527527296464953,-1.2536500419653411,0.9315072386003383,1.0032011015392106,,,,,,,,,,,,,
24773.901,-1.25313529096035,-1.651944207713604,-1.2529045928645104,-1.2537978955541051,0.9277276621834019,0.9994633286330425,,,,,,,,,,,,,
24774.293,-1.25196532334912,-1.6520784429931306,-1.2530568244356743,-1.2539461052164618,0.9307615589896838,1.002539089237612,,,,,,,,,,,,,
24774.684,-1.25112877013981,-1.6522123358357197,-1.2532086476683304,-1.254093914803289,0.9330190552721968,1.0048382960151367,,,,,,,,,,,,,
24775.048,-1.25149888716019,-1.6523369828809953,-1.253349968997206,-1.2542314978706601,0.9324480317153669,1.0043060609409051,,,,,,,,,,,,,
24775.439,-1.25168401297938,-1.6524708757235844,-1.253501753674378,-1.2543792651146106,0.9323288512065769,1.0042285012376193,,,,,,,,,,,,,
24775.831,-1.2533076537317,-1.6526051110031128,-1.2536539065038355,-1.2545273883001846,0.9288641276277632,1.0008054582845476,,,,,,,,,,,,,
24776.194,-1.25305267062153,-1.652729415611451,-1.2537947852318467,-1.254664533786731,0.9297464441798885,1.0017263303133794,,,,,,,,,,,,,
24776.586,-1.25277478163512,-1.6528636508909775,-1.2539468994072323,-1.2548126146483387,0.9307051466203429,1.0027266234606909,,,,,,,,,,,,,
24776.977,-1.25145103149303,-1.6529975437335667,-1.254098605543561,-1.2549602958945767,0.9340959828370543,1.0061588977776281,,,,,,,,,,,,,
24777.341,-1.25187437345023,-1.6531221907788423,-1.254239817862043,-1.2550977596016244,0.9334011449818689,1.0055025948201262,,,,,,,,,,,,,
24777.761,-1.25232174847044,-1.6532660142926217,-1.2544027336496626,-1.2552563481094219,0.9326950094929589,1.004840872653573,,,,,,,,,,,,,
24778.124,-1.25286401424521,-1.6533903189009598,-1.2545435208765667,-1.2553933936594008,0.9317227289858578,1.0039069347691167,,,,,,,,,,,,,
24778.516,-1.25392904590877,-1.6535245541804864,-1.254695536240817,-1.2555413667065833,0.9295574675860927,1.0017830342172964,,,,,,,,,,,,,
24778.908,-1.25313613424724,-1.6536587894600148,-1.254847531535681,-1.2556893179217241,0.9317142394835995,1.003981120276367,,,,,,,,,,,,,
24779.299,-1.25320190319605,-1.653792682302604,-1.2549991190947551,-1.2558368699837996,0.9318727124215396,1.0041807554747233,,,,,,,,,,,,,
24779.663,-1.25386073804266,-1.6539173293478795,-1.2551402210241704,-1.2559742135451926,0.9306300601655833,1.0029763813244015,,,,,,,,,,,,,
24780.054,-1.25409121092399,-1.6540512221904686,-1.2552917700277746,-1.2561217237702986,0.9304053912331934,1.0027927849629061,,,,,,,,,,,,,
24780.446,-1.25254618215459,-1.654185457469997,-1.255443686580918,-1.2562695895418725,0.9343117725723667,1.006740297291112,,,,,,,,,,,,,
24780.838,-1.25343038246225,-1.6543196927495236,-1.2555955830646468,-1.2564174335901512,0.9325671693976593,1.0050367784190417,,,,,,,,,,,,,
24781.23,-1.25483341409854,-1.6544539280290502,-1.2557474594789682,-1.2565652559370828,0.9296156369007685,1.002126283538436,,,,,,,,,,,,,
24781.621,-1.25399444946762,-1.6545878208716411,-1.2558989284607804,-1.2567126795896135,0.9318787427432497,1.0044302758015236,,,,,,,,,,,,,
24782.013,-1.25420225975369,-1.6547220561511677,-1.2560507647874886,-1.2568604586547303,0.9317075891758441,1.0043000665967559,,,,,,,,,,,,,
24782.405,-1.25340250033833,-1.6548562914306943,-1.2562025810447892,-1.2570082160840101,0.9338802906335572,1.006513665730726,,,,,,,,,,,,,
24782.796,-1.25396320392131,-1.6549901842732853,-1.2563539900230296,-1.2571555750496157,0.9328874238401075,1.0055615457748606,,,,,,,,,,,,,
24783.188,-1.25383243452858,-1.6551244195528119,-1.256505766192717,-1.2573032893275178,0.9335038899087745,1.0062188162661667,,,,,,,,,,,,,
24783.552,-1.2540326285912,-1.6552490665980875,-1.2566466832371006,-1.2574404332704898,0.9333281489590576,1.0060809233340904,,,,,,,,,,,,,
24783.944,-1.25419735699254,-1.6553833018776158,-1.256798420701493,-1.257588105967038,0.9332572144552825,1.0060507032149402,,,,,,,,,,,,,
24784.308,-1.25392966186618,-1.6555079489228914,-1.2569393018052537,-1.2577252113360609,0.9341698988772628,1.0070011520478537,,,,,,,,,,,,,
24784.699,-1.2549869505757,-1.6556418417654806,-1.2570906136032534,-1.2578724659486833,0.9320218529010798,1.0048936268441575,,,,,,,,,,,,,
24785.091,-1.25423352204491,-1.6557760770450072,-1.257242292344138,-1.258020075711355,0.9340867773221642,1.0069991290446008,,,,,,,,,,,,,
24785.483,-1.2547097291956,-1.6559103123245356,-1.2573939510156293,-1.2581676640078387,0.9332912666120523,1.0062441494274668,,,,,,,,,,,,,
24785.875,-1.25536322553607,-1.6560445476040622,-1.257545589617699,-1.2583152308595382,0.9320833376267784,1.0050767048488183,,,,,,,,,,,,,
24786.267,-1.25470994271173,-1.6561787828835888,-1.2576972081503683,-1.258462776287813,0.9339152984950938,1.0069491034373779,,,,,,,,,,,,,
24786.659,-1.2547632309689,-1.6563130181631172,-1.257848806613623,-1.2586103003139781,0.9341036011850754,1.0071777971612228,,,,,,,,,,,,,
