mea_k,mea_chik,mea_k3chik,mea_r,mea_chir_mag,mea_chir_re,mea_chir_im,mea_q,mea_chiq_mag,mea_chiq_re,mea_chiq_im,fit_k,fit_chik,fit_k3chik,fit_r,fit_chir_mag,fit_chir_re,fit_chir_im,fit_q,fit_chiq_mag,fit_chiq_re,fit_chiq_im,win_k,win_r
2.35,-0.04191687295045572,-0.5439919375418956,1.4419419406125027,4.938010617212646,1.2621489343456473,4.773984596040813,2.35,0.33188949096877113,-0.2821682382147855,0.17473328119815668,2.35,0.031011260441792622,0.40246026160602943,1.4419419406125027,0.49604909670853764,-0.2957792421148588,0.3982202233429587,2.35,0.14579638492666996,-0.02617682827189207,0.14342719239847648,0.0,0.0
2.4000000000000004,-0.04866256380478708,-0.672711282037377,1.4726215563702154,5.333660778307634,3.8299382756033222,3.71207625233182,2.4000000000000004,0.38025393065993807,-0.35591349067205363,0.13386052046801175,2.4000000000000004,0.01938034346053362,0.2679138679984169,1.4726215563702154,0.705071992877957,0.08523347224601424,0.6999012575712247,2.4000000000000004,0.17568407415528017,-0.080506653097237,0.15615240221936746,0.0,0.0
2.45,-0.05219396954806197,-0.767571040419993,1.5033011721279284,5.463979939424978,5.314144342222364,1.27080552739773,2.45,0.4307136239624625,-0.42574375626383315,0.06524170345139181,2.45,0.007359934818131033,0.10823612142728727,1.5033011721279284,0.8641512090490892,0.627538592592189,0.594098162687293,2.45,0.206426728886098,-0.14250657905650577,0.14934480012449874,0.0,0.0
2.5,-0.05182881023449362,-0.8098251599139629,1.533980787885641,5.316350271797547,5.0928316045448,-1.5253348682146788,2.5,0.48287665623591325,-0.4818535835693405,-0.03141638328899284,2.5,-0.004374404454315336,-0.06835006959867714,1.533980787885641,0.9442671749305488,0.9403577781417989,0.08583557968312978,2.5,0.23791530227045624,-0.20539879143215992,0.12006259839204972,0.0,0.0
2.5500000000000003,-0.05362860308705035,-0.8892359785125398,1.564660403643354,4.9015373416546915,3.4050872967721224,-3.525684162399754,2.5500000000000003,0.5364422488457875,-0.514138319327801,-0.1530753897447596,2.5500000000000003,-0.015100150137294273,-0.2503812519827779,1.564660403643354,0.926416025632653,0.7797835054177811,-0.5001843032596662,2.5500000000000003,0.27006023966487297,-0.2614482401948528,0.0676561212815455,0.0,0.0
2.6,-0.050694400908435126,-0.8910047903666558,1.5953400194010667,4.256621525369525,1.1750419377703825,-4.091222709010108,2.6,0.5911651440597484,-0.5132955984705279,-0.29326414056608724,2.6,-0.02407872712430834,-0.42320770793684337,1.5953400194010667,0.8024238583898929,0.25826411195568894,-0.7597260670722457,2.6,0.30278101393295825,-0.30272254042978186,-0.005950286884624667,0.0,0.0
2.6500000000000004,-0.04652869301074902,-0.8658815286701607,1.6260196351587797,3.4494801173046783,-0.5668280333164076,-3.4025900517586525,2.6500000000000004,0.6468345911745871,-0.47194861538534894,-0.44233414154442935,2.6500000000000004,-0.030692719731563768,-0.5711800044345027,1.6260196351587797,0.5777844060827564,-0.22246267022925748,-0.5332402650465099,2.6500000000000004,0.336001236958172,-0.3219281442177151,-0.09622422355082781,0.0,0.0
2.7,-0.04422425357990411,-0.8704659832132527,1.6566992509164924,2.592127109273621,-1.2906656000627046,-2.247955795705511,2.7,0.7032616500114038,-0.385677534685486,-0.5880729441282672,2.7,-0.034523501288583266,-0.6795260758631846,1.6566992509164924,0.28725127162361846,-0.28206787954466256,-0.05432314772326399,2.7,0.36964621823555976,-0.31324305805264374,-0.19625777242616185,0.0,0.0
2.75,-0.03817817699476977,-0.7939867746881025,1.6873788666742053,1.883218907191389,-1.2072491463409645,-1.445359107994322,2.75,0.7602713418871626,-0.25384740048723053,-0.7166407820943366,2.75,-0.03531061936941279,-0.7343505371982567,1.6873788666742053,0.2452694233629198,0.11936886856548568,0.21426190341303092,2.75,0.4036416980648608,-0.27306244422704623,-0.2972600241698091,0.0,0.0
2.8000000000000003,-0.03209934444759909,-0.7046448093136954,1.718058482431918,1.639036873540689,-0.996571626180485,-1.3012635654309317,2.8000000000000003,0.8176977033971833,-0.08013395360884955,-0.8137616872402157,2.8000000000000003,-0.03296017846230589,-0.723541837604539,1.718058482431918,0.6177739346025812,0.6156661015288463,-0.05098907434565458,2.8000000000000003,0.43791318793993483,-0.20057745360113186,-0.3892770803407291,0.0,0.0
2.85,-0.028141287893318667,-0.6514461911034205,1.748738098189631,1.927052552354092,-1.236868451912041,-1.4777306832434427,2.85,0.8753806275908247,0.12732787608244828,-0.8660709296204548,2.85,-0.027434203603971186,-0.6350778085037795,1.748738098189631,1.0220038234334436,0.6986284432843785,-0.7459290270170635,2.85,0.47238564540349526,-0.0981195486382394,-0.462083057640404,0.0,0.0
2.9000000000000004,-0.025376479528845072,-0.6189069592290027,1.7794177139473437,2.3748973008065213,-1.956924468670859,-1.3455793597166152,2.9000000000000004,0.933163835985341,0.35621613069024327,-0.8624991669717414,2.9000000000000004,-0.018876128810393578,-0.46036990555668916,1.7794177139473437,1.379822258257554,0.12544355242903327,-1.374108212455249,2.9000000000000004,0.5069833438509622,0.02877840750555378,-0.5061658959311139,0.0,0.0
2.95,-0.018711374603116324,-0.48036542557667855,1.8100973297050567,2.697414097680969,-2.641826552208058,-0.5447892091593978,2.95,0.9908935847329225,0.59072016685815,-0.7955625561399563,2.95,-0.008506436768282943,-0.21838043462914788,1.8100973297050567,1.643877319344078,-0.8505133013634302,-1.4067550480654945,2.95,0.5416298620684646,0.17162840158343926,-0.513718404628662,0.0,0.0
3.0,-0.014413191758897317,-0.3891561774902276,1.8407769454627694,2.768816590572992,-2.6830072752188747,0.6839716904630165,3.0,1.0484178591367725,0.8126303334940534,-0.6624288251897534,3.0,0.0017771044540235733,0.04798182025863648,1.8407769454627694,1.7753324760702547,-1.6299620325655655,-0.7035830960053487,3.0,0.5762481511013362,0.3195368407111391,-0.4795395073151455,0.0,0.0
3.0500000000000003,-0.01316394479592643,-0.3734956692155222,1.8714565612204823,2.5421786036401417,-1.9204191130295791,1.6657318160845778,3.0500000000000003,1.1055859005102837,1.002744893906836,-0.46564241768862014,3.0500000000000003,0.01081675773689883,0.30689981098487923,1.8714565612204823,1.7454384637615459,-1.7114013931834138,0.34301705815911815,3.0500000000000003,0.6107606536137559,0.46002429939589484,-0.40175392962361717,0.0,0.0
3.1,-0.010797038213966523,-0.3216545654322767,1.902136176978195,2.024613884829354,-0.8371116171701383,1.8434493546182937,3.1,1.1622479641070749,1.1424857399350872,-0.2134166444212276,3.1,0.01835705496167483,0.546875024363255,1.902136176978195,1.538868874048729,-1.0927292826598465,1.0835405513102407,3.1,0.6450894607060231,0.5800548821071511,-0.28227069642038105,0.0,0.0
